departure_day_of_week,scheduled_departure_utc,carrier,flight_number,origin_airport,destination_airport,arrival_delay_minutes,is_cancelled,scheduled_arrival_utc,observed_at_utc,event_time_utc,flight_id,callsign,latitude,longitude,altitude_ft,ground_speed_kts,heading_deg,on_ground,raw_payload,direction,dep_weather_temperature_c,dep_weather_dewpoint_c,dep_weather_humidity_pct,dep_weather_pressure_hpa,dep_weather_wind_kph,dep_weather_gust_kph,dep_weather_visibility_km,dep_weather_precip_mm,dep_weather_snow_mm,dep_weather_cloud_cover_pct,dep_weather_condition_code
1,2025-12-22 22:40:00+00:00,WN,544,BWI,MKE,8.0,0.0,2025-12-23T22:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:40:00Z,WN544_2025-12-22T22:40:00Z,WN544,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 16:05:00+00:00,WN,1781,BWI,MKE,3.0,0.0,2025-12-23T09:15:00Z,2026-04-22T02:05:55+00:00,2025-12-22T16:05:00Z,WN1781_2025-12-22T16:05:00Z,WN1781,,,,,,,,departure,2.7,-11.3,35,1036.7,4.7,16.2,,0.0,0.0,7,0
1,2025-12-22 21:45:00+00:00,WN,1343,BWI,MSP,-5.0,0.0,2025-12-23T21:15:00Z,2026-04-22T02:05:55+00:00,2025-12-22T21:45:00Z,WN1343_2025-12-22T21:45:00Z,WN1343,,,,,,,,departure,3.2,-3.8,60,1033.2,5.7,11.5,,0.0,0.0,30,1
1,2025-12-22 08:10:00+00:00,WN,4076,BWI,MSP,3.0,0.0,2025-12-22T18:05:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:10:00Z,WN4076_2025-12-22T08:10:00Z,WN4076,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 22:30:00+00:00,WN,793,BWI,MSY,-23.0,0.0,2025-12-22T23:00:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:30:00Z,WN793_2025-12-22T22:30:00Z,WN793,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 09:35:00+00:00,WN,1787,BWI,MSY,-19.0,0.0,2025-12-22T21:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T09:35:00Z,WN1787_2025-12-22T09:35:00Z,WN1787,,,,,,,,departure,-2.8,-7.4,70,1034.3,4.5,9.7,,0.0,0.0,0,0
1,2025-12-22 15:55:00+00:00,WN,2183,BWI,MSY,8.0,0.0,2025-12-23T09:45:00Z,2026-04-22T02:05:55+00:00,2025-12-22T15:55:00Z,WN2183_2025-12-22T15:55:00Z,WN2183,,,,,,,,departure,0.8,-10.4,43,1036.5,2.6,11.9,,0.0,0.0,1,0
1,2025-12-22 20:20:00+00:00,WN,854,BWI,MYR,-18.0,0.0,2025-12-23T18:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T20:20:00Z,WN854_2025-12-22T20:20:00Z,WN854,,,,,,,,departure,5.3,-5.6,45,1033.0,4.7,11.2,,0.0,0.0,98,3
1,2025-12-22 16:05:00+00:00,WN,1419,BWI,MYR,10.0,0.0,2025-12-23T09:40:00Z,2026-04-22T02:05:55+00:00,2025-12-22T16:05:00Z,WN1419_2025-12-22T16:05:00Z,WN1419,,,,,,,,departure,2.7,-11.3,35,1036.7,4.7,16.2,,0.0,0.0,7,0
1,2025-12-22 08:10:00+00:00,WN,2124,BWI,MYR,19.0,0.0,2025-12-22T17:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:10:00Z,WN2124_2025-12-22T08:10:00Z,WN2124,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 15:35:00+00:00,WN,1250,BWI,ONT,17.0,0.0,2025-12-23T09:45:00Z,2026-04-22T02:05:55+00:00,2025-12-22T15:35:00Z,WN1250_2025-12-22T15:35:00Z,WN1250,,,,,,,,departure,0.8,-10.4,43,1036.5,2.6,11.9,,0.0,0.0,1,0
1,2025-12-22 08:25:00+00:00,WN,933,BWI,ORF,-18.0,0.0,2025-12-22T17:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:25:00Z,WN933_2025-12-22T08:25:00Z,WN933,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 22:35:00+00:00,WN,1795,BWI,ORF,57.0,0.0,2025-12-23T22:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:35:00Z,WN1795_2025-12-22T22:35:00Z,WN1795,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 18:25:00+00:00,WN,2432,BWI,ORF,-9.0,0.0,2025-12-23T13:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T18:25:00Z,WN2432_2025-12-22T18:25:00Z,WN2432,,,,,,,,departure,5.4,-9.1,34,1033.9,1.0,14.0,,0.0,0.0,60,2
1,2025-12-22 13:30:00+00:00,WN,4183,BWI,ORF,-6.0,0.0,2025-12-23T04:00:00Z,2026-04-22T02:05:55+00:00,2025-12-22T13:30:00Z,WN4183_2025-12-22T13:30:00Z,WN4183,,,,,,,,departure,-3.5,-9.0,66,1035.8,4.0,6.8,,0.0,0.0,2,0
1,2025-12-22 08:00:00+00:00,WN,669,BWI,PBI,-16.0,0.0,2025-12-22T18:35:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:00:00Z,WN669_2025-12-22T08:00:00Z,WN669,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 16:40:00+00:00,WN,1801,BWI,PBI,-20.0,0.0,2025-12-23T12:00:00Z,2026-04-22T02:05:55+00:00,2025-12-22T16:40:00Z,WN1801_2025-12-22T16:40:00Z,WN1801,,,,,,,,departure,2.7,-11.3,35,1036.7,4.7,16.2,,0.0,0.0,7,0
1,2025-12-22 20:20:00+00:00,WN,2342,BWI,PBI,14.0,0.0,2025-12-23T19:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T20:20:00Z,WN2342_2025-12-22T20:20:00Z,WN2342,,,,,,,,departure,5.3,-5.6,45,1033.0,4.7,11.2,,0.0,0.0,98,3
1,2025-12-22 11:25:00+00:00,WN,4681,BWI,PBI,21.0,0.0,2025-12-23T01:30:00Z,2026-04-22T02:05:55+00:00,2025-12-22T11:25:00Z,WN4681_2025-12-22T11:25:00Z,WN4681,,,,,,,,departure,-3.2,-7.7,71,1034.8,4.4,8.6,,0.0,0.0,2,0
1,2025-12-22 09:20:00+00:00,WN,435,BWI,PHX,-3.0,0.0,2025-12-22T21:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T09:20:00Z,WN435_2025-12-22T09:20:00Z,WN435,,,,,,,,departure,-2.8,-7.4,70,1034.3,4.5,9.7,,0.0,0.0,0,0
1,2025-12-22 21:00:00+00:00,WN,1827,BWI,PHX,-2.0,0.0,2025-12-22T21:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T21:00:00Z,WN1827_2025-12-22T21:00:00Z,WN1827,,,,,,,,departure,3.2,-3.8,60,1033.2,5.7,11.5,,0.0,0.0,30,1
1,2025-12-22 17:50:00+00:00,WN,2262,BWI,PHX,12.0,0.0,2025-12-23T14:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T17:50:00Z,WN2262_2025-12-22T17:50:00Z,WN2262,,,,,,,,departure,4.2,-11.7,31,1035.1,3.4,16.2,,0.0,0.0,13,0
1,2025-12-22 06:25:00+00:00,WN,3051,BWI,PHX,5.0,0.0,2025-12-22T16:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T06:25:00Z,WN3051_2025-12-22T06:25:00Z,WN3051,,,,,,,,departure,-1.8,-7.9,63,1032.7,6.5,18.0,,0.0,0.0,0,0
1,2025-12-22 15:40:00+00:00,WN,802,BWI,PIT,4.0,0.0,2025-12-23T08:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T15:40:00Z,WN802_2025-12-22T15:40:00Z,WN802,,,,,,,,departure,0.8,-10.4,43,1036.5,2.6,11.9,,0.0,0.0,1,0
1,2025-12-22 11:40:00+00:00,WN,1828,BWI,PIT,-3.0,0.0,2025-12-23T00:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T11:40:00Z,WN1828_2025-12-22T11:40:00Z,WN1828,,,,,,,,departure,-3.2,-7.7,71,1034.8,4.4,8.6,,0.0,0.0,2,0
1,2025-12-22 22:40:00+00:00,WN,1842,BWI,PIT,-10.0,0.0,2025-12-23T22:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:40:00Z,WN1842_2025-12-22T22:40:00Z,WN1842,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 12:40:00+00:00,WN,1676,BWI,PVD,16.0,0.0,2025-12-23T02:40:00Z,2026-04-22T02:05:55+00:00,2025-12-22T12:40:00Z,WN1676_2025-12-22T12:40:00Z,WN1676,,,,,,,,departure,-3.7,-8.6,69,1035.2,3.7,7.9,,0.0,0.0,0,0
1,2025-12-22 06:40:00+00:00,WN,1844,BWI,PVD,1.0,0.0,2025-12-22T14:40:00Z,2026-04-22T02:05:55+00:00,2025-12-22T06:40:00Z,WN1844_2025-12-22T06:40:00Z,WN1844,,,,,,,,departure,-1.8,-7.9,63,1032.7,6.5,18.0,,0.0,0.0,0,0
1,2025-12-22 18:55:00+00:00,WN,1856,BWI,PVD,14.0,0.0,2025-12-23T15:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T18:55:00Z,WN1856_2025-12-22T18:55:00Z,WN1856,,,,,,,,departure,5.4,-9.1,34,1033.9,1.0,14.0,,0.0,0.0,60,2
1,2025-12-22 22:35:00+00:00,WN,1859,BWI,PVD,38.0,0.0,2025-12-23T22:30:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:35:00Z,WN1859_2025-12-22T22:35:00Z,WN1859,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 15:55:00+00:00,WN,3258,BWI,PVD,3.0,0.0,2025-12-23T09:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T15:55:00Z,WN3258_2025-12-22T15:55:00Z,WN3258,,,,,,,,departure,0.8,-10.4,43,1036.5,2.6,11.9,,0.0,0.0,1,0
1,2025-12-22 15:25:00+00:00,WN,330,BWI,PWM,-1.0,0.0,2025-12-23T08:20:00Z,2026-04-22T02:05:55+00:00,2025-12-22T15:25:00Z,WN330_2025-12-22T15:25:00Z,WN330,,,,,,,,departure,0.8,-10.4,43,1036.5,2.6,11.9,,0.0,0.0,1,0
1,2025-12-22 13:10:00+00:00,WN,1504,BWI,PWM,12.0,0.0,2025-12-23T03:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T13:10:00Z,WN1504_2025-12-22T13:10:00Z,WN1504,,,,,,,,departure,-3.5,-9.0,66,1035.8,4.0,6.8,,0.0,0.0,2,0
1,2025-12-22 09:40:00+00:00,WN,1862,BWI,PWM,21.0,0.0,2025-12-22T20:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T09:40:00Z,WN1862_2025-12-22T09:40:00Z,WN1862,,,,,,,,departure,-2.8,-7.4,70,1034.3,4.5,9.7,,0.0,0.0,0,0
1,2025-12-22 22:35:00+00:00,WN,1865,BWI,PWM,7.0,0.0,2025-12-22T22:40:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:35:00Z,WN1865_2025-12-22T22:35:00Z,WN1865,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 19:25:00+00:00,WN,853,BWI,RDU,10.0,0.0,2025-12-23T16:05:00Z,2026-04-22T02:05:55+00:00,2025-12-22T19:25:00Z,WN853_2025-12-22T19:25:00Z,WN853,,,,,,,,departure,5.9,-7.1,39,1033.2,3.1,10.4,,0.0,0.0,100,3
1,2025-12-22 16:45:00+00:00,WN,1579,BWI,RDU,-13.0,0.0,2025-12-23T10:40:00Z,2026-04-22T02:05:55+00:00,2025-12-22T16:45:00Z,WN1579_2025-12-22T16:45:00Z,WN1579,,,,,,,,departure,2.7,-11.3,35,1036.7,4.7,16.2,,0.0,0.0,7,0
1,2025-12-22 14:15:00+00:00,WN,1587,BWI,RDU,6.0,0.0,2025-12-23T05:40:00Z,2026-04-22T02:05:55+00:00,2025-12-22T14:15:00Z,WN1587_2025-12-22T14:15:00Z,WN1587,,,,,,,,departure,-1.5,-9.6,54,1036.2,3.4,10.8,,0.0,0.0,2,0
1,2025-12-22 06:35:00+00:00,WN,1869,BWI,RDU,22.0,0.0,2025-12-22T14:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T06:35:00Z,WN1869_2025-12-22T06:35:00Z,WN1869,,,,,,,,departure,-1.8,-7.9,63,1032.7,6.5,18.0,,0.0,0.0,0,0
1,2025-12-22 08:15:00+00:00,WN,2073,BWI,RDU,8.0,0.0,2025-12-22T17:45:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:15:00Z,WN2073_2025-12-22T08:15:00Z,WN2073,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 22:50:00+00:00,WN,2541,BWI,RDU,-17.0,0.0,2025-12-22T22:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:50:00Z,WN2541_2025-12-22T22:50:00Z,WN2541,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 10:35:00+00:00,WN,1103,BWI,RIC,-9.0,0.0,2025-12-22T22:05:00Z,2026-04-22T02:05:55+00:00,2025-12-22T10:35:00Z,WN1103_2025-12-22T10:35:00Z,WN1103,,,,,,,,departure,-3.0,-7.6,70,1034.6,4.6,8.3,,0.0,0.0,1,0
1,2025-12-22 22:45:00+00:00,WN,4326,BWI,RIC,12.0,0.0,2025-12-23T22:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:45:00Z,WN4326_2025-12-22T22:45:00Z,WN4326,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 22:35:00+00:00,WN,599,BWI,ROC,27.0,0.0,2025-12-23T22:30:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:35:00Z,WN599_2025-12-22T22:35:00Z,WN599,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 10:35:00+00:00,WN,1416,BWI,ROC,-6.0,0.0,2025-12-22T22:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T10:35:00Z,WN1416_2025-12-22T10:35:00Z,WN1416,,,,,,,,departure,-3.0,-7.6,70,1034.6,4.6,8.3,,0.0,0.0,1,0
1,2025-12-22 16:10:00+00:00,WN,2944,BWI,ROC,13.0,0.0,2025-12-23T09:40:00Z,2026-04-22T02:05:55+00:00,2025-12-22T16:10:00Z,WN2944_2025-12-22T16:10:00Z,WN2944,,,,,,,,departure,2.7,-11.3,35,1036.7,4.7,16.2,,0.0,0.0,7,0
1,2025-12-22 11:50:00+00:00,WN,1800,BWI,RSW,-6.0,0.0,2025-12-23T02:20:00Z,2026-04-22T02:05:55+00:00,2025-12-22T11:50:00Z,WN1800_2025-12-22T11:50:00Z,WN1800,,,,,,,,departure,-3.2,-7.7,71,1034.8,4.4,8.6,,0.0,0.0,2,0
1,2025-12-22 07:05:00+00:00,WN,1891,BWI,RSW,9.0,0.0,2025-12-22T16:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T07:05:00Z,WN1891_2025-12-22T07:05:00Z,WN1891,,,,,,,,departure,-2.1,-7.8,65,1033.5,5.9,12.2,,0.0,0.0,0,0
1,2025-12-22 20:20:00+00:00,WN,1895,BWI,RSW,-9.0,0.0,2025-12-23T19:20:00Z,2026-04-22T02:05:55+00:00,2025-12-22T20:20:00Z,WN1895_2025-12-22T20:20:00Z,WN1895,,,,,,,,departure,5.3,-5.6,45,1033.0,4.7,11.2,,0.0,0.0,98,3
1,2025-12-22 16:45:00+00:00,WN,4365,BWI,RSW,-9.0,0.0,2025-12-23T12:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T16:45:00Z,WN4365_2025-12-22T16:45:00Z,WN4365,,,,,,,,departure,2.7,-11.3,35,1036.7,4.7,16.2,,0.0,0.0,7,0
1,2025-12-22 09:45:00+00:00,WN,459,BWI,SAN,-13.0,0.0,2025-12-22T22:15:00Z,2026-04-22T02:05:55+00:00,2025-12-22T09:45:00Z,WN459_2025-12-22T09:45:00Z,WN459,,,,,,,,departure,-2.8,-7.4,70,1034.3,4.5,9.7,,0.0,0.0,0,0
1,2025-12-22 19:35:00+00:00,WN,496,BWI,SAN,93.0,0.0,2025-12-23T17:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T19:35:00Z,WN496_2025-12-22T19:35:00Z,WN496,,,,,,,,departure,5.9,-7.1,39,1033.2,3.1,10.4,,0.0,0.0,100,3
1,2025-12-22 06:20:00+00:00,WN,1377,BWI,SAN,22.0,0.0,2025-12-22T15:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T06:20:00Z,WN1377_2025-12-22T06:20:00Z,WN1377,,,,,,,,departure,-1.8,-7.9,63,1032.7,6.5,18.0,,0.0,0.0,0,0
1,2025-12-22 15:30:00+00:00,WN,1900,BWI,SAN,0.0,0.0,2025-12-23T09:45:00Z,2026-04-22T02:05:55+00:00,2025-12-22T15:30:00Z,WN1900_2025-12-22T15:30:00Z,WN1900,,,,,,,,departure,0.8,-10.4,43,1036.5,2.6,11.9,,0.0,0.0,1,0
1,2025-12-22 08:25:00+00:00,WN,461,BWI,SAT,-25.0,0.0,2025-12-22T19:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:25:00Z,WN461_2025-12-22T08:25:00Z,WN461,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 13:35:00+00:00,WN,596,BWI,SAT,-40.0,0.0,2025-12-23T06:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T13:35:00Z,WN596_2025-12-22T13:35:00Z,WN596,,,,,,,,departure,-3.5,-9.0,66,1035.8,4.0,6.8,,0.0,0.0,2,0
1,2025-12-22 21:20:00+00:00,WN,1904,BWI,SAT,-37.0,0.0,2025-12-22T21:35:00Z,2026-04-22T02:05:55+00:00,2025-12-22T21:20:00Z,WN1904_2025-12-22T21:20:00Z,WN1904,,,,,,,,departure,3.2,-3.8,60,1033.2,5.7,11.5,,0.0,0.0,30,1
1,2025-12-22 08:25:00+00:00,WN,1050,BWI,SAV,29.0,0.0,2025-12-22T18:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:25:00Z,WN1050_2025-12-22T08:25:00Z,WN1050,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 20:30:00+00:00,WN,1793,BWI,SAV,-18.0,0.0,2025-12-23T18:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T20:30:00Z,WN1793_2025-12-22T20:30:00Z,WN1793,,,,,,,,departure,5.3,-5.6,45,1033.0,4.7,11.2,,0.0,0.0,98,3
1,2025-12-22 13:15:00+00:00,WN,4280,BWI,SAV,-20.0,0.0,2025-12-23T04:20:00Z,2026-04-22T02:05:55+00:00,2025-12-22T13:15:00Z,WN4280_2025-12-22T13:15:00Z,WN4280,,,,,,,,departure,-3.5,-9.0,66,1035.8,4.0,6.8,,0.0,0.0,2,0
1,2025-12-22 22:40:00+00:00,WN,346,BWI,SDF,-5.0,0.0,2025-12-22T23:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:40:00Z,WN346_2025-12-22T22:40:00Z,WN346,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 11:00:00+00:00,WN,2239,BWI,SDF,14.0,0.0,2025-12-22T23:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T11:00:00Z,WN2239_2025-12-22T11:00:00Z,WN2239,,,,,,,,departure,-3.2,-7.7,71,1034.8,4.4,8.6,,0.0,0.0,2,0
1,2025-12-22 12:55:00+00:00,WN,1712,BWI,SFO,14.0,0.0,2025-12-23T04:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T12:55:00Z,WN1712_2025-12-22T12:55:00Z,WN1712,,,,,,,,departure,-3.7,-8.6,69,1035.2,3.7,7.9,,0.0,0.0,0,0
1,2025-12-22 08:10:00+00:00,WN,247,BWI,SJU,-15.0,0.0,2025-12-22T21:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:10:00Z,WN247_2025-12-22T08:10:00Z,WN247,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 20:30:00+00:00,WN,1425,BWI,SJU,-6.0,0.0,2025-12-22T21:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T20:30:00Z,WN1425_2025-12-22T20:30:00Z,WN1425,,,,,,,,departure,5.3,-5.6,45,1033.0,4.7,11.2,,0.0,0.0,98,3
1,2025-12-22 13:50:00+00:00,WN,1914,BWI,SLC,4.0,0.0,2025-12-23T06:30:00Z,2026-04-22T02:05:55+00:00,2025-12-22T13:50:00Z,WN1914_2025-12-22T13:50:00Z,WN1914,,,,,,,,departure,-3.5,-9.0,66,1035.8,4.0,6.8,,0.0,0.0,2,0
1,2025-12-22 18:55:00+00:00,WN,1918,BWI,SMF,205.0,0.0,2025-12-23T16:30:00Z,2026-04-22T02:05:55+00:00,2025-12-22T18:55:00Z,WN1918_2025-12-22T18:55:00Z,WN1918,,,,,,,,departure,5.4,-9.1,34,1033.9,1.0,14.0,,0.0,0.0,60,2
1,2025-12-22 20:15:00+00:00,WN,1697,BWI,SRQ,13.0,0.0,2025-12-23T19:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T20:15:00Z,WN1697_2025-12-22T20:15:00Z,WN1697,,,,,,,,departure,5.3,-5.6,45,1033.0,4.7,11.2,,0.0,0.0,98,3
1,2025-12-22 13:15:00+00:00,WN,1743,BWI,SRQ,-3.0,0.0,2025-12-23T05:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T13:15:00Z,WN1743_2025-12-22T13:15:00Z,WN1743,,,,,,,,departure,-3.5,-9.0,66,1035.8,4.0,6.8,,0.0,0.0,2,0
1,2025-12-22 16:35:00+00:00,WN,1925,BWI,SRQ,-16.0,0.0,2025-12-23T11:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T16:35:00Z,WN1925_2025-12-22T16:35:00Z,WN1925,,,,,,,,departure,2.7,-11.3,35,1036.7,4.7,16.2,,0.0,0.0,7,0
1,2025-12-22 08:15:00+00:00,WN,2022,BWI,SRQ,-31.0,0.0,2025-12-22T19:15:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:15:00Z,WN2022_2025-12-22T08:15:00Z,WN2022,,,,,,,,departure,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 07:45:00+00:00,WN,156,BWI,STL,0.0,0.0,2025-12-22T16:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T07:45:00Z,WN156_2025-12-22T07:45:00Z,WN156,,,,,,,,departure,-2.1,-7.8,65,1033.5,5.9,12.2,,0.0,0.0,0,0
1,2025-12-22 22:25:00+00:00,WN,1729,BWI,STL,-8.0,0.0,2025-12-23T22:15:00Z,2026-04-22T02:05:55+00:00,2025-12-22T22:25:00Z,WN1729_2025-12-22T22:25:00Z,WN1729,,,,,,,,departure,0.6,-4.2,70,1033.0,6.2,10.8,,0.0,0.0,76,2
1,2025-12-22 14:45:00+00:00,WN,3104,BWI,STL,-2.0,0.0,2025-12-23T06:50:00Z,2026-04-22T02:05:55+00:00,2025-12-22T14:45:00Z,WN3104_2025-12-22T14:45:00Z,WN3104,,,,,,,,departure,-1.5,-9.6,54,1036.2,3.4,10.8,,0.0,0.0,2,0
1,2025-12-22 20:10:00+00:00,WN,711,BWI,TPA,6.0,0.0,2025-12-23T18:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T20:10:00Z,WN711_2025-12-22T20:10:00Z,WN711,,,,,,,,departure,5.3,-5.6,45,1033.0,4.7,11.2,,0.0,0.0,98,3
1,2025-12-22 06:10:00+00:00,WN,1934,BWI,TPA,-3.0,0.0,2025-12-22T14:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T06:10:00Z,WN1934_2025-12-22T06:10:00Z,WN1934,,,,,,,,departure,-1.8,-7.9,63,1032.7,6.5,18.0,,0.0,0.0,0,0
1,2025-12-22 11:25:00+00:00,WN,1937,BWI,TPA,10.0,0.0,2025-12-23T01:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T11:25:00Z,WN1937_2025-12-22T11:25:00Z,WN1937,,,,,,,,departure,-3.2,-7.7,71,1034.8,4.4,8.6,,0.0,0.0,2,0
1,2025-12-22 17:10:00+00:00,WN,1943,BWI,TPA,16.0,0.0,2025-12-23T12:55:00Z,2026-04-22T02:05:55+00:00,2025-12-22T17:10:00Z,WN1943_2025-12-22T17:10:00Z,WN1943,,,,,,,,departure,4.2,-11.7,31,1035.1,3.4,16.2,,0.0,0.0,13,0
1,2025-12-22 18:35:00+00:00,WN,1945,BWI,TPA,38.0,0.0,2025-12-23T15:45:00Z,2026-04-22T02:05:55+00:00,2025-12-22T18:35:00Z,WN1945_2025-12-22T18:35:00Z,WN1945,,,,,,,,departure,5.4,-9.1,34,1033.9,1.0,14.0,,0.0,0.0,60,2
1,2025-12-22 13:25:00+00:00,WN,1963,BWI,TPA,-7.0,0.0,2025-12-23T05:25:00Z,2026-04-22T02:05:55+00:00,2025-12-22T13:25:00Z,WN1963_2025-12-22T13:25:00Z,WN1963,,,,,,,,departure,-3.5,-9.0,66,1035.8,4.0,6.8,,0.0,0.0,2,0
1,2025-12-22 09:25:00+00:00,WN,4422,BWI,TPA,375.0,0.0,2025-12-22T21:30:00Z,2026-04-22T02:05:55+00:00,2025-12-22T09:25:00Z,WN4422_2025-12-22T09:25:00Z,WN4422,,,,,,,,departure,-2.8,-7.4,70,1034.3,4.5,9.7,,0.0,0.0,0,0
1,2025-12-22 16:30:00+00:00,WN,790,CHS,BWI,13.0,0.0,2025-12-23T10:30:00Z,2026-04-22T02:05:55+00:00,2025-12-22T16:30:00Z,WN790_2025-12-22T16:30:00Z,WN790,,,,,,,,arrival,2.7,-11.3,35,1036.7,4.7,16.2,,0.0,0.0,7,0
1,2025-12-22 20:05:00+00:00,WN,1843,CHS,BWI,106.0,0.0,2025-12-23T17:40:00Z,2026-04-22T02:05:55+00:00,2025-12-22T20:05:00Z,WN1843_2025-12-22T20:05:00Z,WN1843,,,,,,,,arrival,5.3,-5.6,45,1033.0,4.7,11.2,,0.0,0.0,98,3
1,2025-12-22 08:20:00+00:00,WN,1955,CHS,BWI,-9.0,0.0,2025-12-22T18:10:00Z,2026-04-22T02:05:55+00:00,2025-12-22T08:20:00Z,WN1955_2025-12-22T08:20:00Z,WN1955,,,,,,,,arrival,-2.4,-7.6,67,1034.1,5.4,11.2,,0.0,0.0,0,0
1,2025-12-22 11:15:00+00:00,WN,1956,CHS,BWI,-13.0,0.0,2025-12-23T00:00:00Z,2026-04-22T02:05:55+00:00,2025-12-22T11:15:00Z,WN1956_2025-12-22T11:15:00Z,WN1956,,,,,,,,arrival,-3.2,-7.7,71,1034.8,4.4,8.6,,0.0,0.0,2,0
